cell | V (mV),INa | xina (nA_per_nF)
-87.0947,-2.33E-06
-87.0947,-2.33E-06
-87.0947,-2.33E-06
-87.0948,-2.33E-06
-87.0948,-2.33E-06
-87.0948,-2.33E-06
-87.0948,-2.33E-06
-87.0949,-2.33E-06
-87.0949,-2.33E-06
-87.0949,-2.33E-06
-87.095,-2.33E-06
-87.095,-2.33E-06
-87.095,-2.33E-06
-87.095,-2.33E-06
-87.0951,-2.33E-06
-87.0951,-2.33E-06
-87.0951,-2.33E-06
-87.0952,-2.33E-06
-87.0952,-2.33E-06
-87.0952,-2.33E-06
-87.0953,-2.33E-06
-87.0953,-2.33E-06
-87.0953,-2.33E-06
-87.0953,-2.33E-06
-87.0954,-2.33E-06
-87.0954,-2.33E-06
-87.0954,-2.33E-06
-87.0955,-2.33E-06
-87.0955,-2.33E-06
-87.0955,-2.33E-06
-87.0955,-2.33E-06
-87.0956,-2.33E-06
-87.0956,-2.33E-06
-87.0956,-2.33E-06
-87.0957,-2.33E-06
-87.0957,-2.33E-06
-87.0957,-2.33E-06
-87.0957,-2.33E-06
-87.0958,-2.33E-06
-87.0958,-2.33E-06
-87.0958,-2.33E-06
-87.0959,-2.33E-06
-87.0959,-2.33E-06
-87.0959,-2.33E-06
-87.096,-2.33E-06
-87.096,-2.33E-06
-87.096,-2.33E-06
-87.096,-2.33E-06
-87.0961,-2.33E-06
-87.0961,-2.33E-06
-87.0961,-2.33E-06
-87.0962,-2.33E-06
-87.0962,-2.33E-06
-87.0962,-2.33E-06
-87.0962,-2.33E-06
-87.0963,-2.33E-06
-87.0963,-2.33E-06
-87.0963,-2.33E-06
-87.0964,-2.33E-06
-87.0964,-2.33E-06
-87.0964,-2.33E-06
-87.0964,-2.33E-06
-87.0965,-2.33E-06
-87.0965,-2.33E-06
-87.0965,-2.33E-06
-87.0966,-2.33E-06
-87.0966,-2.33E-06
-87.0966,-2.33E-06
-87.0966,-2.33E-06
-87.0967,-2.33E-06
-87.0967,-2.33E-06
-87.0967,-2.33E-06
-87.0968,-2.33E-06
-87.0968,-2.33E-06
-87.0968,-2.33E-06
-87.0969,-2.33E-06
-87.0969,-2.33E-06
-87.0969,-2.33E-06
-87.0969,-2.33E-06
-87.097,-2.33E-06
-87.097,-2.33E-06
-87.097,-2.33E-06
-87.0971,-2.33E-06
-87.0971,-2.33E-06
-87.0971,-2.33E-06
-87.0971,-2.33E-06
-87.0972,-2.33E-06
-87.0972,-2.33E-06
-87.0972,-2.33E-06
-87.0973,-2.33E-06
-87.0973,-2.33E-06
-87.0973,-2.33E-06
-87.0973,-2.33E-06
-87.0974,-2.33E-06
-87.0974,-2.33E-06
-87.0974,-2.33E-06
-87.0975,-2.33E-06
-87.0975,-2.33E-06
-87.0975,-2.33E-06
-87.0975,-2.33E-06
-87.0976,-2.33E-06
-87.0976,-2.33E-06
-87.0976,-2.33E-06
-87.0977,-2.33E-06
-87.0977,-2.33E-06
-87.0977,-2.33E-06
-87.0977,-2.33E-06
-87.0978,-2.33E-06
-87.0978,-2.33E-06
-87.0978,-2.33E-06
-87.0979,-2.33E-06
-87.0979,-2.33E-06
-87.0979,-2.33E-06
-87.0979,-2.33E-06
-87.098,-2.33E-06
-87.098,-2.33E-06
-87.098,-2.33E-06
-87.0981,-2.33E-06
-87.0981,-2.33E-06
-87.0981,-2.33E-06
-87.0982,-2.33E-06
-87.0982,-2.33E-06
-87.0982,-2.33E-06
-87.0982,-2.33E-06
-87.0983,-2.33E-06
-87.0983,-2.33E-06
-87.0983,-2.33E-06
-87.0984,-2.33E-06
-87.0984,-2.33E-06
-87.0984,-2.33E-06
-87.0984,-2.33E-06
-87.0985,-2.33E-06
-87.0985,-2.33E-06
-87.0985,-2.33E-06
-87.0986,-2.33E-06
-87.0986,-2.33E-06
-87.0986,-2.33E-06
-87.0986,-2.33E-06
-87.0987,-2.33E-06
-87.0987,-2.33E-06
-87.0987,-2.33E-06
-87.0988,-2.33E-06
-87.0988,-2.33E-06
-87.0988,-2.33E-06
-87.0988,-2.33E-06
-87.0989,-2.33E-06
-87.0989,-2.33E-06
-87.0989,-2.33E-06
-87.099,-2.33E-06
-87.099,-2.33E-06
-87.099,-2.33E-06
-87.099,-2.33E-06
-87.0991,-2.33E-06
-87.0991,-2.33E-06
-87.0991,-2.33E-06
-87.0992,-2.33E-06
-87.0992,-2.33E-06
-87.0992,-2.33E-06
-87.0992,-2.33E-06
-87.0993,-2.33E-06
-87.0993,-2.33E-06
-87.0993,-2.33E-06
-87.0994,-2.33E-06
-87.0994,-2.33E-06
-87.0994,-2.33E-06
-87.0994,-2.33E-06
-87.0995,-2.33E-06
-87.0995,-2.33E-06
-87.0995,-2.33E-06
-87.0996,-2.33E-06
-87.0996,-2.33E-06
-87.0996,-2.33E-06
-87.0996,-2.33E-06
-87.0997,-2.33E-06
-87.0997,-2.33E-06
-87.0997,-2.33E-06
-87.0998,-2.33E-06
-87.0998,-2.33E-06
-87.0998,-2.33E-06
-87.0998,-2.33E-06
-87.0999,-2.33E-06
-87.0999,-2.33E-06
-87.0999,-2.33E-06
-87.1,-2.33E-06
-87.1,-2.33E-06
-87.1,-2.33E-06
-87.1,-2.33E-06
-87.1001,-2.33E-06
-87.1001,-2.33E-06
-87.1001,-2.33E-06
-87.1002,-2.33E-06
-87.1002,-2.33E-06
-87.1002,-2.33E-06
-87.1002,-2.33E-06
-87.1003,-2.33E-06
-87.1003,-2.32E-06
-87.1003,-2.32E-06
-87.1004,-2.32E-06
-87.1004,-2.32E-06
-87.1004,-2.32E-06
-87.1004,-2.32E-06
-87.1005,-2.32E-06
-87.1005,-2.32E-06
-87.1005,-2.32E-06
-87.1006,-2.32E-06
-87.1006,-2.32E-06
-87.1006,-2.32E-06
-87.1006,-2.32E-06
-87.1007,-2.32E-06
-87.1007,-2.32E-06
-87.1007,-2.32E-06
-87.1008,-2.32E-06
-87.1008,-2.32E-06
-87.1008,-2.32E-06
-87.1008,-2.32E-06
-87.1009,-2.32E-06
-87.1009,-2.32E-06
-87.1009,-2.32E-06
-87.101,-2.32E-06
-87.101,-2.32E-06
-87.101,-2.32E-06
-87.101,-2.32E-06
-87.1011,-2.32E-06
-87.1011,-2.32E-06
-87.1011,-2.32E-06
-87.1012,-2.32E-06
-87.1012,-2.32E-06
-87.1012,-2.32E-06
-87.1012,-2.32E-06
-87.1013,-2.32E-06
-87.1013,-2.32E-06
-87.1013,-2.32E-06
-87.1014,-2.32E-06
-87.1014,-2.32E-06
-87.1014,-2.32E-06
-87.1014,-2.32E-06
-87.1015,-2.32E-06
-87.1015,-2.32E-06
-87.1015,-2.32E-06
-87.1015,-2.32E-06
-87.1016,-2.32E-06
-87.1016,-2.32E-06
-87.1016,-2.32E-06
-87.1017,-2.32E-06
-87.1017,-2.32E-06
-87.1017,-2.32E-06
-87.1017,-2.32E-06
-87.1018,-2.32E-06
-87.1018,-2.32E-06
-87.1018,-2.32E-06
-87.1019,-2.32E-06
-87.1019,-2.32E-06
-87.1019,-2.32E-06
-87.1019,-2.32E-06
-87.102,-2.32E-06
-87.102,-2.32E-06
-87.102,-2.32E-06
-87.1021,-2.32E-06
-87.1021,-2.32E-06
-87.1021,-2.32E-06
-87.1021,-2.32E-06
-87.1022,-2.32E-06
-87.1022,-2.32E-06
-87.1022,-2.32E-06
-87.1023,-2.32E-06
-87.1023,-2.32E-06
-87.1023,-2.32E-06
-87.1023,-2.32E-06
-87.1024,-2.32E-06
-87.1024,-2.32E-06
-87.1024,-2.32E-06
-87.1025,-2.32E-06
-87.1025,-2.32E-06
-87.1025,-2.32E-06
-87.1025,-2.32E-06
-87.1026,-2.32E-06
-87.1026,-2.32E-06
-87.1026,-2.32E-06
-87.1027,-2.32E-06
-87.1027,-2.32E-06
-87.1027,-2.32E-06
-87.1027,-2.32E-06
-87.1028,-2.32E-06
-87.1028,-2.32E-06
-87.1028,-2.32E-06
-87.1028,-2.32E-06
-87.1029,-2.32E-06
-87.1029,-2.32E-06
-87.1029,-2.32E-06
-87.103,-2.32E-06
-87.103,-2.32E-06
-87.103,-2.32E-06
-87.103,-2.32E-06
-87.1031,-2.32E-06
-87.1031,-2.32E-06
-87.1031,-2.32E-06
-87.1032,-2.32E-06
-87.1032,-2.32E-06
-87.1032,-2.32E-06
-87.1032,-2.32E-06
-87.1033,-2.32E-06
-87.1033,-2.32E-06
-87.1033,-2.32E-06
-87.1034,-2.32E-06
-87.1034,-2.32E-06
-87.1034,-2.32E-06
-87.1034,-2.32E-06
-87.1035,-2.32E-06
-87.1035,-2.32E-06
-87.1035,-2.32E-06
-87.1036,-2.32E-06
-87.1036,-2.32E-06
-87.1036,-2.32E-06
-87.1036,-2.32E-06
-87.1037,-2.32E-06
-87.1037,-2.32E-06
-87.1037,-2.32E-06
-87.1037,-2.32E-06
-87.1038,-2.32E-06
-87.1038,-2.32E-06
-87.1038,-2.32E-06
-87.1039,-2.32E-06
-87.1039,-2.32E-06
-87.1039,-2.32E-06
-87.1039,-2.32E-06
-87.104,-2.32E-06
-87.104,-2.32E-06
-87.104,-2.32E-06
-87.1041,-2.32E-06
-87.1041,-2.32E-06
-87.1041,-2.32E-06
-87.1041,-2.32E-06
-87.1042,-2.32E-06
-87.1042,-2.32E-06
-87.1042,-2.32E-06
-87.1043,-2.32E-06
-87.1043,-2.32E-06
-87.1043,-2.32E-06
-87.1043,-2.32E-06
-87.1044,-2.32E-06
-87.1044,-2.32E-06
-87.1044,-2.32E-06
-87.1044,-2.32E-06
-87.1045,-2.32E-06
-87.1045,-2.32E-06
-87.1045,-2.32E-06
-87.1046,-2.32E-06
-87.1046,-2.32E-06
-87.1046,-2.32E-06
-87.1046,-2.32E-06
-87.1047,-2.32E-06
-87.1047,-2.32E-06
-87.1047,-2.32E-06
-87.1048,-2.32E-06
-87.1048,-2.32E-06
-87.1048,-2.32E-06
-87.1048,-2.32E-06
-87.1049,-2.32E-06
-87.1049,-2.32E-06
-87.1049,-2.32E-06
-87.1049,-2.32E-06
-87.105,-2.32E-06
-87.105,-2.32E-06
-87.105,-2.32E-06
-87.1051,-2.32E-06
-87.1051,-2.32E-06
-87.1051,-2.32E-06
-87.1051,-2.32E-06
-87.1052,-2.32E-06
-87.1052,-2.32E-06
-87.1052,-2.32E-06
-87.1053,-2.32E-06
-87.1053,-2.32E-06
-87.1053,-2.32E-06
-87.1053,-2.32E-06
-87.1054,-2.32E-06
-87.1054,-2.32E-06
-87.1054,-2.32E-06
-87.1054,-2.32E-06
-87.1055,-2.32E-06
-87.1055,-2.32E-06
-87.1055,-2.32E-06
-87.1056,-2.32E-06
-87.1056,-2.32E-06
-87.1056,-2.32E-06
-87.1056,-2.32E-06
-87.1057,-2.32E-06
-87.1057,-2.32E-06
-87.1057,-2.32E-06
-87.1058,-2.32E-06
-87.1058,-2.32E-06
-87.1058,-2.32E-06
-87.1058,-2.32E-06
-87.1059,-2.32E-06
-87.1059,-2.32E-06
-87.1059,-2.32E-06
-87.1059,-2.32E-06
-87.106,-2.32E-06
-87.106,-2.32E-06
-87.106,-2.32E-06
-87.1061,-2.32E-06
-87.1061,-2.32E-06
-87.1061,-2.32E-06
-87.1061,-2.32E-06
-87.1062,-2.32E-06
-87.1062,-2.32E-06
-87.1062,-2.32E-06
-87.1063,-2.32E-06
-87.1063,-2.32E-06
-87.1063,-2.32E-06
-87.1063,-2.32E-06
-87.1064,-2.32E-06
-87.1064,-2.32E-06
-87.1064,-2.32E-06
-87.1064,-2.32E-06
-87.1065,-2.32E-06
-87.1065,-2.32E-06
-87.1065,-2.32E-06
-87.1066,-2.32E-06
-87.1066,-2.32E-06
-87.1066,-2.32E-06
-87.1066,-2.32E-06
-87.1067,-2.32E-06
-87.1067,-2.32E-06
-87.1067,-2.32E-06
-87.1067,-2.32E-06
-87.1068,-2.32E-06
-87.1068,-2.32E-06
-87.1068,-2.32E-06
-87.1069,-2.32E-06
-87.1069,-2.32E-06
-87.1069,-2.32E-06
-87.1069,-2.32E-06
-87.107,-2.32E-06
-87.107,-2.32E-06
-87.107,-2.32E-06
-87.1071,-2.32E-06
-87.1071,-2.32E-06
-87.1071,-2.32E-06
-87.1071,-2.32E-06
-87.1072,-2.32E-06
-87.1072,-2.32E-06
-87.1072,-2.32E-06
-87.1072,-2.32E-06
-87.1073,-2.32E-06
-87.1073,-2.32E-06
-87.1073,-2.32E-06
-87.1074,-2.32E-06
-87.1074,-2.32E-06
-87.1074,-2.32E-06
-87.1074,-2.32E-06
-87.1075,-2.32E-06
-87.1075,-2.32E-06
-87.1075,-2.32E-06
-87.1075,-2.32E-06
-87.1076,-2.32E-06
-87.1076,-2.32E-06
-87.1076,-2.32E-06
-87.1077,-2.32E-06
-87.1077,-2.32E-06
-87.1077,-2.32E-06
-87.1077,-2.32E-06
-87.1078,-2.32E-06
-87.1078,-2.32E-06
-87.1078,-2.32E-06
-87.1078,-2.32E-06
-87.1079,-2.32E-06
-87.1079,-2.32E-06
-87.1079,-2.32E-06
-87.108,-2.32E-06
-87.108,-2.32E-06
-87.108,-2.32E-06
-87.108,-2.32E-06
-87.1081,-2.32E-06
-87.1081,-2.32E-06
-87.1081,-2.32E-06
-87.1082,-2.32E-06
-87.1082,-2.32E-06
-87.1082,-2.32E-06
-87.1082,-2.32E-06
-87.1083,-2.32E-06
-87.1083,-2.32E-06
-87.1083,-2.32E-06
-87.1083,-2.32E-06
-87.1084,-2.32E-06
-87.1084,-2.32E-06
-87.1084,-2.32E-06
-87.1085,-2.32E-06
-87.1085,-2.32E-06
-87.1085,-2.32E-06
-87.1085,-2.32E-06
-87.1086,-2.32E-06
-87.1086,-2.32E-06
-87.1086,-2.32E-06
-87.1086,-2.32E-06
-87.1087,-2.32E-06
-87.1087,-2.32E-06
-87.1087,-2.32E-06
-87.1088,-2.32E-06
-87.1088,-2.32E-06
-87.1088,-2.32E-06
-87.1088,-2.32E-06
-87.1089,-2.32E-06
-87.1089,-2.32E-06
-87.1089,-2.32E-06
-87.1089,-2.32E-06
-87.109,-2.32E-06
-87.109,-2.32E-06
-87.109,-2.32E-06
-87.1091,-2.31E-06
-87.1091,-2.31E-06
-87.1091,-2.31E-06
-87.1091,-2.31E-06
-87.1092,-2.31E-06
-87.1092,-2.31E-06
-87.1092,-2.31E-06
-87.1092,-2.31E-06
-87.1093,-2.31E-06
-87.1093,-2.31E-06
-87.1093,-2.31E-06
-87.1094,-2.31E-06
-87.1094,-2.31E-06
-87.1094,-2.31E-06
-87.1094,-2.31E-06
-87.1095,-2.31E-06
-87.1095,-2.31E-06
-87.1095,-2.31E-06
-87.1095,-2.31E-06
-87.1096,-2.31E-06
-87.1096,-2.31E-06
-87.1096,-2.31E-06
-87.1097,-2.31E-06
-87.1097,-2.31E-06
-87.1097,-2.31E-06
-87.1097,-2.31E-06
-87.1098,-2.31E-06
-87.1098,-2.31E-06
-87.1098,-2.31E-06
-87.1098,-2.31E-06
-87.1099,-2.31E-06
-87.1099,-2.31E-06
-87.1099,-2.31E-06
-87.11,-2.31E-06
-87.11,-2.31E-06
-87.11,-2.31E-06
-87.11,-2.31E-06
-87.1101,-2.31E-06
-87.1101,-2.31E-06
-87.1101,-2.31E-06
-87.1101,-2.31E-06
-87.1102,-2.31E-06
-87.1102,-2.31E-06
-87.1102,-2.31E-06
-87.1103,-2.31E-06
-87.1103,-2.31E-06
-87.1103,-2.31E-06
-87.1103,-2.31E-06
-87.1104,-2.31E-06
-87.1104,-2.31E-06
-87.1104,-2.31E-06
-87.1104,-2.31E-06
-87.1105,-2.31E-06
-87.1105,-2.31E-06
-87.1105,-2.31E-06
-87.1105,-2.31E-06
-87.1106,-2.31E-06
-87.1106,-2.31E-06
-87.1106,-2.31E-06
-87.1107,-2.31E-06
-87.1107,-2.31E-06
-87.1107,-2.31E-06
-87.1107,-2.31E-06
-87.1108,-2.31E-06
-87.1108,-2.31E-06
-87.1108,-2.31E-06
-87.1108,-2.31E-06
-87.1109,-2.31E-06
-87.1109,-2.31E-06
-87.1109,-2.31E-06
-87.111,-2.31E-06
-87.111,-2.31E-06
-87.111,-2.31E-06
-87.111,-2.31E-06
-87.1111,-2.31E-06
-87.1111,-2.31E-06
-87.1111,-2.31E-06
-87.1111,-2.31E-06
-87.1112,-2.31E-06
-87.1112,-2.31E-06
-87.1112,-2.31E-06
-87.1113,-2.31E-06
-87.1113,-2.31E-06
-87.1113,-2.31E-06
-87.1113,-2.31E-06
-87.1114,-2.31E-06
-87.1114,-2.31E-06
-87.1114,-2.31E-06
-87.1114,-2.31E-06
-87.1115,-2.31E-06
-87.1115,-2.31E-06
-87.1115,-2.31E-06
-87.1115,-2.31E-06
-87.1116,-2.31E-06
-87.1116,-2.31E-06
-87.1116,-2.31E-06
-87.1117,-2.31E-06
-87.1117,-2.31E-06
-87.1117,-2.31E-06
-87.1117,-2.31E-06
-87.1118,-2.31E-06
-87.1118,-2.31E-06
-87.1118,-2.31E-06
-87.1118,-2.31E-06
-87.1119,-2.31E-06
-87.1119,-2.31E-06
-87.1119,-2.31E-06
-87.112,-2.31E-06
-87.112,-2.31E-06
-87.112,-2.31E-06
-87.112,-2.31E-06
-87.1121,-2.31E-06
-87.1121,-2.31E-06
-87.1121,-2.31E-06
-87.1121,-2.31E-06
-87.1122,-2.31E-06
-87.1122,-2.31E-06
-87.1122,-2.31E-06
-87.1122,-2.31E-06
-87.1123,-2.31E-06
-87.1123,-2.31E-06
-87.1123,-2.31E-06
-87.1124,-2.31E-06
-87.1124,-2.31E-06
-87.1124,-2.31E-06
-87.1124,-2.31E-06
-87.1125,-2.31E-06
-87.1125,-2.31E-06
-87.1125,-2.31E-06
-87.1125,-2.31E-06
-87.1126,-2.31E-06
-87.1126,-2.31E-06
-87.1126,-2.31E-06
-87.1126,-2.31E-06
-87.1127,-2.31E-06
-87.1127,-2.31E-06
-87.1127,-2.31E-06
-87.1128,-2.31E-06
-87.1128,-2.31E-06
-87.1128,-2.31E-06
-87.1128,-2.31E-06
-87.1129,-2.31E-06
-87.1129,-2.31E-06
-87.1129,-2.31E-06
-87.1129,-2.31E-06
-87.113,-2.31E-06
-87.113,-2.31E-06
-87.113,-2.31E-06
-87.113,-2.31E-06
-87.1131,-2.31E-06
-87.1131,-2.31E-06
-87.1131,-2.31E-06
-87.1132,-2.31E-06
-87.1132,-2.31E-06
-87.1132,-2.31E-06
-87.1132,-2.31E-06
-87.1133,-2.31E-06
-87.1133,-2.31E-06
-87.1133,-2.31E-06
-87.1133,-2.31E-06
-87.1134,-2.31E-06
-87.1134,-2.31E-06
-87.1134,-2.31E-06
-87.1134,-2.31E-06
-87.1135,-2.31E-06
-87.1135,-2.31E-06
-87.1135,-2.31E-06
-87.1136,-2.31E-06
-87.1136,-2.31E-06
-87.1136,-2.31E-06
-87.1136,-2.31E-06
-87.1137,-2.31E-06
-87.1137,-2.31E-06
-87.1137,-2.31E-06
-87.1137,-2.31E-06
-87.1138,-2.31E-06
-87.1138,-2.31E-06
-87.1138,-2.31E-06
-87.1138,-2.31E-06
-87.1139,-2.31E-06
-87.1139,-2.31E-06
-87.1139,-2.31E-06
-87.114,-2.31E-06
-87.114,-2.31E-06
-87.114,-2.31E-06
-87.114,-2.31E-06
-87.1141,-2.31E-06
-87.1141,-2.31E-06
-87.1141,-2.31E-06
-87.1141,-2.31E-06
-87.1142,-2.31E-06
-87.1142,-2.31E-06
-87.1142,-2.31E-06
-87.1142,-2.31E-06
-87.1143,-2.31E-06
-87.1143,-2.31E-06
-87.1143,-2.31E-06
-87.1144,-2.31E-06
-87.1144,-2.31E-06
-87.1144,-2.31E-06
-87.1144,-2.31E-06
-87.1145,-2.31E-06
-87.1145,-2.31E-06
-87.1145,-2.31E-06
-87.1145,-2.31E-06
-87.1146,-2.31E-06
-87.1146,-2.31E-06
-87.1146,-2.31E-06
-87.1146,-2.31E-06
-87.1147,-2.31E-06
-87.1147,-2.31E-06
-87.1147,-2.31E-06
-87.1148,-2.31E-06
-87.1148,-2.31E-06
-87.1148,-2.31E-06
-87.1148,-2.31E-06
-87.1149,-2.31E-06
-87.1149,-2.31E-06
-87.1149,-2.31E-06
-87.1149,-2.31E-06
-87.115,-2.31E-06
-87.115,-2.31E-06
-87.115,-2.31E-06
-87.115,-2.31E-06
-87.1151,-2.31E-06
-87.1151,-2.31E-06
-87.1151,-2.31E-06
-87.1151,-2.31E-06
-87.1152,-2.31E-06
-87.1152,-2.31E-06
-87.1152,-2.31E-06
-87.1153,-2.31E-06
-87.1153,-2.31E-06
-87.1153,-2.31E-06
-87.1153,-2.31E-06
-87.1154,-2.31E-06
-87.1154,-2.31E-06
-87.1154,-2.31E-06
-87.1154,-2.31E-06
-87.1155,-2.31E-06
-87.1155,-2.31E-06
-87.1155,-2.31E-06
-87.1155,-2.31E-06
-87.1156,-2.31E-06
-87.1156,-2.31E-06
-87.1156,-2.31E-06
-87.1156,-2.31E-06
-87.1157,-2.31E-06
-87.1157,-2.31E-06
-87.1157,-2.31E-06
-87.1158,-2.31E-06
-87.1158,-2.31E-06
-87.1158,-2.31E-06
-87.1158,-2.31E-06
-87.1159,-2.31E-06
-87.1159,-2.31E-06
-87.1159,-2.31E-06
-87.1159,-2.31E-06
-87.116,-2.31E-06
-87.116,-2.31E-06
-87.116,-2.31E-06
-87.116,-2.31E-06
-87.1161,-2.31E-06
-87.1161,-2.31E-06
-87.1161,-2.31E-06
-87.1162,-2.31E-06
-87.1162,-2.31E-06
-87.1162,-2.31E-06
-87.1162,-2.31E-06
-87.1163,-2.31E-06
-87.1163,-2.31E-06
-87.1163,-2.31E-06
-87.1163,-2.31E-06
-87.1164,-2.31E-06
-87.1164,-2.31E-06
-87.1164,-2.31E-06
-87.1164,-2.31E-06
-87.1165,-2.31E-06
-87.1165,-2.31E-06
-87.1165,-2.31E-06
-87.1165,-2.31E-06
-87.1166,-2.31E-06
-87.1166,-2.31E-06
-87.1166,-2.31E-06
-87.1166,-2.31E-06
-87.1167,-2.31E-06
-87.1167,-2.31E-06
-87.1167,-2.31E-06
-87.1168,-2.31E-06
-87.1168,-2.31E-06
-87.1168,-2.31E-06
-87.1168,-2.31E-06
-87.1169,-2.31E-06
-87.1169,-2.31E-06
-87.1169,-2.31E-06
-87.1169,-2.31E-06
-87.117,-2.31E-06
-87.117,-2.31E-06
-87.117,-2.31E-06
-87.117,-2.31E-06
-87.1171,-2.31E-06
-87.1171,-2.31E-06
-87.1171,-2.31E-06
-87.1171,-2.31E-06
-87.1172,-2.31E-06
-87.1172,-2.31E-06
-87.1172,-2.31E-06
-87.1173,-2.31E-06
-87.1173,-2.31E-06
-87.1173,-2.31E-06
-87.1173,-2.31E-06
-87.1174,-2.31E-06
-87.1174,-2.31E-06
-87.1174,-2.31E-06
-87.1174,-2.31E-06
-87.1175,-2.31E-06
-87.1175,-2.31E-06
-87.1175,-2.31E-06
-87.1175,-2.31E-06
-87.1176,-2.31E-06
-87.1176,-2.31E-06
-87.1176,-2.31E-06
-87.1176,-2.31E-06
-87.1177,-2.31E-06
-87.1177,-2.31E-06
-87.1177,-2.31E-06
-87.1177,-2.31E-06
-87.1178,-2.31E-06
-87.1178,-2.31E-06
-87.1178,-2.31E-06
-87.1179,-2.30E-06
-87.1179,-2.30E-06
-87.1179,-2.30E-06
-87.1179,-2.30E-06
-87.118,-2.30E-06
-87.118,-2.30E-06
-87.118,-2.30E-06
-87.118,-2.30E-06
-87.1181,-2.30E-06
-87.1181,-2.30E-06
-87.1181,-2.30E-06
-87.1181,-2.30E-06
-87.1182,-2.30E-06
-87.1182,-2.30E-06
-87.1182,-2.30E-06
-87.1182,-2.30E-06
-87.1183,-2.30E-06
-87.1183,-2.30E-06
-87.1183,-2.30E-06
-87.1183,-2.30E-06
-87.1184,-2.30E-06
-87.1184,-2.30E-06
-87.1184,-2.30E-06
-87.1184,-2.30E-06
-87.1185,-2.30E-06
-87.1185,-2.30E-06
-87.1185,-2.30E-06
-87.1186,-2.30E-06
-87.1186,-2.30E-06
-87.1186,-2.30E-06
-87.1186,-2.30E-06
-87.1187,-2.30E-06
-87.1187,-2.30E-06
-87.1187,-2.30E-06
-87.1187,-2.30E-06
-87.1188,-2.30E-06
-87.1188,-2.30E-06
-87.1188,-2.30E-06
-87.1188,-2.30E-06
-87.1189,-2.30E-06
-87.1189,-2.30E-06
-87.1189,-2.30E-06
-87.1189,-2.30E-06
-87.119,-2.30E-06
-87.119,-2.30E-06
-87.119,-2.30E-06
-87.119,-2.30E-06
-87.1191,-2.30E-06
-87.1191,-2.30E-06
-87.1191,-2.30E-06
-87.1191,-2.30E-06
-87.1192,-2.30E-06
-87.1192,-2.30E-06
-87.1192,-2.30E-06
-87.1193,-2.30E-06
-87.1193,-2.30E-06
-87.1193,-2.30E-06
-87.1193,-2.30E-06
-87.1194,-2.30E-06
-87.1194,-2.30E-06
-87.1194,-2.30E-06
-87.1194,-2.30E-06
-87.1195,-2.30E-06
-87.1195,-2.30E-06
-87.1195,-2.30E-06
-87.1195,-2.30E-06
-87.1196,-2.30E-06
-87.1196,-2.30E-06
-87.1196,-2.30E-06
-87.1196,-2.30E-06
-87.1197,-2.30E-06
-87.1197,-2.30E-06
-87.1197,-2.30E-06
-87.1197,-2.30E-06
-87.1198,-2.30E-06
-87.1198,-2.30E-06
-87.1198,-2.30E-06
-87.1198,-2.30E-06
-87.1199,-2.30E-06
-87.1199,-2.30E-06
-87.1199,-2.30E-06
-87.12,-2.30E-06
-87.12,-2.30E-06
-87.12,-2.30E-06
-87.12,-2.30E-06
-87.1201,-2.30E-06
-87.1201,-2.30E-06
-87.1201,-2.30E-06
-87.1201,-2.30E-06
-87.1202,-2.30E-06
-87.1202,-2.30E-06
-87.1202,-2.30E-06
-87.1202,-2.30E-06
-87.1203,-2.30E-06
-87.1203,-2.30E-06
-87.1203,-2.30E-06
-87.1203,-2.30E-06
-87.1204,-2.30E-06
-87.1204,-2.30E-06
-87.1204,-2.30E-06
-87.1204,-2.30E-06
-87.1205,-2.30E-06
-87.1205,-2.30E-06
-87.1205,-2.30E-06
-87.1205,-2.30E-06
-87.1206,-2.30E-06
-87.1206,-2.30E-06
-87.1206,-2.30E-06
-87.1206,-2.30E-06
-87.1207,-2.30E-06
-87.1207,-2.30E-06
-87.1207,-2.30E-06
-87.1207,-2.30E-06
-87.1208,-2.30E-06
-87.1208,-2.30E-06
-87.1208,-2.30E-06
-87.1209,-2.30E-06
-87.1209,-2.30E-06
-87.1209,-2.30E-06
-87.1209,-2.30E-06
-87.121,-2.30E-06
-87.121,-2.30E-06
-87.121,-2.30E-06
-87.121,-2.30E-06
-87.1211,-2.30E-06
-87.1211,-2.30E-06
-87.1211,-2.30E-06
-87.1211,-2.30E-06
-87.1212,-2.30E-06
-87.1212,-2.30E-06
-87.1212,-2.30E-06
-87.1212,-2.30E-06
-87.1213,-2.30E-06
-87.1213,-2.30E-06
-87.1213,-2.30E-06
-87.1213,-2.30E-06
-87.1214,-2.30E-06
-87.1214,-2.30E-06
-87.1214,-2.30E-06
-87.1214,-2.30E-06
-87.1215,-2.30E-06
-87.1215,-2.30E-06
-87.1215,-2.30E-06
-87.1215,-2.30E-06
-87.1216,-2.30E-06
-87.1216,-2.30E-06
-87.1216,-2.30E-06
-87.1216,-2.30E-06
-87.1217,-2.30E-06
-87.1217,-2.30E-06
-87.1217,-2.30E-06
-87.1217,-2.30E-06
-87.1218,-2.30E-06
-87.1218,-2.30E-06
-87.1218,-2.30E-06
-87.1218,-2.30E-06
-87.1219,-2.30E-06
-87.1219,-2.30E-06
-87.1219,-2.30E-06
-87.1219,-2.30E-06
-87.122,-2.30E-06
-87.122,-2.30E-06
-87.122,-2.30E-06
-87.1221,-2.30E-06
-87.1221,-2.30E-06
-87.1221,-2.30E-06
