cell | V (mV),INa | INa (uA_per_uF)
-85.4769,-4.87E-06
-85.4769,-4.87E-06
-85.4769,-4.87E-06
-85.4769,-4.87E-06
-85.477,-4.87E-06
-85.477,-4.87E-06
-85.477,-4.87E-06
-85.477,-4.87E-06
-85.477,-4.87E-06
-85.477,-4.87E-06
-85.4771,-4.87E-06
-85.4771,-4.87E-06
-85.4771,-4.87E-06
-85.4771,-4.87E-06
-85.4771,-4.87E-06
-85.4771,-4.87E-06
-85.4771,-4.87E-06
-85.4772,-4.87E-06
-85.4772,-4.87E-06
-85.4772,-4.87E-06
-85.4772,-4.87E-06
-85.4772,-4.87E-06
-85.4772,-4.87E-06
-85.4773,-4.87E-06
-85.4773,-4.87E-06
-85.4773,-4.87E-06
-85.4773,-4.87E-06
-85.4773,-4.87E-06
-85.4773,-4.87E-06
-85.4774,-4.87E-06
-85.4774,-4.87E-06
-85.4774,-4.87E-06
-85.4774,-4.87E-06
-85.4774,-4.87E-06
-85.4774,-4.87E-06
-85.4775,-4.87E-06
-85.4775,-4.87E-06
-85.4775,-4.87E-06
-85.4775,-4.87E-06
-85.4775,-4.87E-06
-85.4775,-4.87E-06
-85.4776,-4.87E-06
-85.4776,-4.87E-06
-85.4776,-4.87E-06
-85.4776,-4.87E-06
-85.4776,-4.87E-06
-85.4776,-4.87E-06
-85.4777,-4.87E-06
-85.4777,-4.87E-06
-85.4777,-4.87E-06
-85.4777,-4.87E-06
-85.4777,-4.87E-06
-85.4777,-4.87E-06
-85.4777,-4.87E-06
-85.4778,-4.87E-06
-85.4778,-4.87E-06
-85.4778,-4.87E-06
-85.4778,-4.87E-06
-85.4778,-4.87E-06
-85.4778,-4.87E-06
-85.4779,-4.87E-06
-85.4779,-4.87E-06
-85.4779,-4.87E-06
-85.4779,-4.87E-06
-85.4779,-4.87E-06
-85.4779,-4.87E-06
-85.478,-4.87E-06
-85.478,-4.87E-06
-85.478,-4.87E-06
-85.478,-4.87E-06
-85.478,-4.87E-06
-85.478,-4.87E-06
-85.4781,-4.87E-06
-85.4781,-4.87E-06
-85.4781,-4.87E-06
-85.4781,-4.87E-06
-85.4781,-4.87E-06
-85.4781,-4.87E-06
-85.4782,-4.87E-06
-85.4782,-4.87E-06
-85.4782,-4.87E-06
-85.4782,-4.87E-06
-85.4782,-4.87E-06
-85.4782,-4.87E-06
-85.4783,-4.87E-06
-85.4783,-4.87E-06
-85.4783,-4.87E-06
-85.4783,-4.87E-06
-85.4783,-4.87E-06
-85.4783,-4.87E-06
-85.4783,-4.87E-06
-85.4784,-4.87E-06
-85.4784,-4.87E-06
-85.4784,-4.87E-06
-85.4784,-4.87E-06
-85.4784,-4.87E-06
-85.4784,-4.87E-06
-85.4785,-4.87E-06
-85.4785,-4.87E-06
-85.4785,-4.87E-06
-85.4785,-4.87E-06
-85.4785,-4.87E-06
-85.4785,-4.87E-06
-85.4786,-4.87E-06
-85.4786,-4.87E-06
-85.4786,-4.87E-06
-85.4786,-4.87E-06
-85.4786,-4.87E-06
-85.4786,-4.87E-06
-85.4787,-4.87E-06
-85.4787,-4.87E-06
-85.4787,-4.87E-06
-85.4787,-4.87E-06
-85.4787,-4.87E-06
-85.4787,-4.87E-06
-85.4788,-4.87E-06
-85.4788,-4.87E-06
-85.4788,-4.87E-06
-85.4788,-4.87E-06
-85.4788,-4.87E-06
-85.4788,-4.87E-06
-85.4789,-4.87E-06
-85.4789,-4.87E-06
-85.4789,-4.87E-06
-85.4789,-4.87E-06
-85.4789,-4.87E-06
-85.4789,-4.87E-06
-85.4789,-4.87E-06
-85.479,-4.87E-06
-85.479,-4.87E-06
-85.479,-4.87E-06
-85.479,-4.87E-06
-85.479,-4.87E-06
-85.479,-4.87E-06
-85.4791,-4.87E-06
-85.4791,-4.87E-06
-85.4791,-4.87E-06
-85.4791,-4.87E-06
-85.4791,-4.87E-06
-85.4791,-4.87E-06
-85.4792,-4.87E-06
-85.4792,-4.87E-06
-85.4792,-4.87E-06
-85.4792,-4.87E-06
-85.4792,-4.87E-06
-85.4792,-4.87E-06
-85.4793,-4.87E-06
-85.4793,-4.87E-06
-85.4793,-4.87E-06
-85.4793,-4.87E-06
-85.4793,-4.87E-06
-85.4793,-4.87E-06
-85.4794,-4.87E-06
-85.4794,-4.87E-06
-85.4794,-4.87E-06
-85.4794,-4.87E-06
-85.4794,-4.87E-06
-85.4794,-4.87E-06
-85.4794,-4.87E-06
-85.4795,-4.87E-06
-85.4795,-4.87E-06
-85.4795,-4.87E-06
-85.4795,-4.87E-06
-85.4795,-4.87E-06
-85.4795,-4.87E-06
-85.4796,-4.87E-06
-85.4796,-4.87E-06
-85.4796,-4.87E-06
-85.4796,-4.87E-06
-85.4796,-4.87E-06
-85.4796,-4.87E-06
-85.4797,-4.87E-06
-85.4797,-4.87E-06
-85.4797,-4.87E-06
-85.4797,-4.87E-06
-85.4797,-4.87E-06
-85.4797,-4.87E-06
-85.4798,-4.87E-06
-85.4798,-4.87E-06
-85.4798,-4.87E-06
-85.4798,-4.87E-06
-85.4798,-4.87E-06
-85.4798,-4.87E-06
-85.4799,-4.87E-06
-85.4799,-4.87E-06
-85.4799,-4.87E-06
-85.4799,-4.87E-06
-85.4799,-4.87E-06
-85.4799,-4.87E-06
-85.4799,-4.87E-06
-85.48,-4.87E-06
-85.48,-4.87E-06
-85.48,-4.87E-06
-85.48,-4.87E-06
-85.48,-4.87E-06
-85.48,-4.87E-06
-85.4801,-4.87E-06
-85.4801,-4.87E-06
-85.4801,-4.87E-06
-85.4801,-4.87E-06
-85.4801,-4.87E-06
-85.4801,-4.87E-06
-85.4802,-4.87E-06
-85.4802,-4.87E-06
-85.4802,-4.87E-06
-85.4802,-4.87E-06
-85.4802,-4.87E-06
-85.4802,-4.87E-06
-85.4803,-4.87E-06
-85.4803,-4.87E-06
-85.4803,-4.87E-06
-85.4803,-4.87E-06
-85.4803,-4.87E-06
-85.4803,-4.87E-06
-85.4804,-4.87E-06
-85.4804,-4.87E-06
-85.4804,-4.87E-06
-85.4804,-4.87E-06
-85.4804,-4.87E-06
-85.4804,-4.87E-06
-85.4804,-4.86E-06
-85.4805,-4.86E-06
-85.4805,-4.86E-06
-85.4805,-4.86E-06
-85.4805,-4.86E-06
-85.4805,-4.86E-06
-85.4805,-4.86E-06
-85.4806,-4.86E-06
-85.4806,-4.86E-06
-85.4806,-4.86E-06
-85.4806,-4.86E-06
-85.4806,-4.86E-06
-85.4806,-4.86E-06
-85.4807,-4.86E-06
-85.4807,-4.86E-06
-85.4807,-4.86E-06
-85.4807,-4.86E-06
-85.4807,-4.86E-06
-85.4807,-4.86E-06
-85.4808,-4.86E-06
-85.4808,-4.86E-06
-85.4808,-4.86E-06
-85.4808,-4.86E-06
-85.4808,-4.86E-06
-85.4808,-4.86E-06
-85.4808,-4.86E-06
-85.4809,-4.86E-06
-85.4809,-4.86E-06
-85.4809,-4.86E-06
-85.4809,-4.86E-06
-85.4809,-4.86E-06
-85.4809,-4.86E-06
-85.481,-4.86E-06
-85.481,-4.86E-06
-85.481,-4.86E-06
-85.481,-4.86E-06
-85.481,-4.86E-06
-85.481,-4.86E-06
-85.4811,-4.86E-06
-85.4811,-4.86E-06
-85.4811,-4.86E-06
-85.4811,-4.86E-06
-85.4811,-4.86E-06
-85.4811,-4.86E-06
-85.4812,-4.86E-06
-85.4812,-4.86E-06
-85.4812,-4.86E-06
-85.4812,-4.86E-06
-85.4812,-4.86E-06
-85.4812,-4.86E-06
-85.4813,-4.86E-06
-85.4813,-4.86E-06
-85.4813,-4.86E-06
-85.4813,-4.86E-06
-85.4813,-4.86E-06
-85.4813,-4.86E-06
-85.4813,-4.86E-06
-85.4814,-4.86E-06
-85.4814,-4.86E-06
-85.4814,-4.86E-06
-85.4814,-4.86E-06
-85.4814,-4.86E-06
-85.4814,-4.86E-06
-85.4815,-4.86E-06
-85.4815,-4.86E-06
-85.4815,-4.86E-06
-85.4815,-4.86E-06
-85.4815,-4.86E-06
-85.4815,-4.86E-06
-85.4816,-4.86E-06
-85.4816,-4.86E-06
-85.4816,-4.86E-06
-85.4816,-4.86E-06
-85.4816,-4.86E-06
-85.4816,-4.86E-06
-85.4817,-4.86E-06
-85.4817,-4.86E-06
-85.4817,-4.86E-06
-85.4817,-4.86E-06
-85.4817,-4.86E-06
-85.4817,-4.86E-06
-85.4817,-4.86E-06
-85.4818,-4.86E-06
-85.4818,-4.86E-06
-85.4818,-4.86E-06
-85.4818,-4.86E-06
-85.4818,-4.86E-06
-85.4818,-4.86E-06
-85.4819,-4.86E-06
-85.4819,-4.86E-06
-85.4819,-4.86E-06
-85.4819,-4.86E-06
-85.4819,-4.86E-06
-85.4819,-4.86E-06
-85.482,-4.86E-06
-85.482,-4.86E-06
-85.482,-4.86E-06
-85.482,-4.86E-06
-85.482,-4.86E-06
-85.482,-4.86E-06
-85.4821,-4.86E-06
-85.4821,-4.86E-06
-85.4821,-4.86E-06
-85.4821,-4.86E-06
-85.4821,-4.86E-06
-85.4821,-4.86E-06
-85.4821,-4.86E-06
-85.4822,-4.86E-06
-85.4822,-4.86E-06
-85.4822,-4.86E-06
-85.4822,-4.86E-06
-85.4822,-4.86E-06
-85.4822,-4.86E-06
-85.4823,-4.86E-06
-85.4823,-4.86E-06
-85.4823,-4.86E-06
-85.4823,-4.86E-06
-85.4823,-4.86E-06
-85.4823,-4.86E-06
-85.4824,-4.86E-06
-85.4824,-4.86E-06
-85.4824,-4.86E-06
-85.4824,-4.86E-06
-85.4824,-4.86E-06
-85.4824,-4.86E-06
-85.4825,-4.86E-06
-85.4825,-4.86E-06
-85.4825,-4.86E-06
-85.4825,-4.86E-06
-85.4825,-4.86E-06
-85.4825,-4.86E-06
-85.4825,-4.86E-06
-85.4826,-4.86E-06
-85.4826,-4.86E-06
-85.4826,-4.86E-06
-85.4826,-4.86E-06
-85.4826,-4.86E-06
-85.4826,-4.86E-06
-85.4827,-4.86E-06
-85.4827,-4.86E-06
-85.4827,-4.86E-06
-85.4827,-4.86E-06
-85.4827,-4.86E-06
-85.4827,-4.86E-06
-85.4828,-4.86E-06
-85.4828,-4.86E-06
-85.4828,-4.86E-06
-85.4828,-4.86E-06
-85.4828,-4.86E-06
-85.4828,-4.86E-06
-85.4829,-4.86E-06
-85.4829,-4.86E-06
-85.4829,-4.86E-06
-85.4829,-4.86E-06
-85.4829,-4.86E-06
-85.4829,-4.86E-06
-85.4829,-4.86E-06
-85.483,-4.86E-06
-85.483,-4.86E-06
-85.483,-4.86E-06
-85.483,-4.86E-06
-85.483,-4.86E-06
-85.483,-4.86E-06
-85.4831,-4.86E-06
-85.4831,-4.86E-06
-85.4831,-4.86E-06
-85.4831,-4.86E-06
-85.4831,-4.86E-06
-85.4831,-4.86E-06
-85.4832,-4.86E-06
-85.4832,-4.86E-06
-85.4832,-4.86E-06
-85.4832,-4.86E-06
-85.4832,-4.86E-06
-85.4832,-4.86E-06
-85.4833,-4.86E-06
-85.4833,-4.86E-06
-85.4833,-4.86E-06
-85.4833,-4.86E-06
-85.4833,-4.86E-06
-85.4833,-4.86E-06
-85.4833,-4.86E-06
-85.4834,-4.86E-06
-85.4834,-4.86E-06
-85.4834,-4.86E-06
-85.4834,-4.86E-06
-85.4834,-4.86E-06
-85.4834,-4.86E-06
-85.4835,-4.86E-06
-85.4835,-4.86E-06
-85.4835,-4.86E-06
-85.4835,-4.86E-06
-85.4835,-4.86E-06
-85.4835,-4.86E-06
-85.4836,-4.86E-06
-85.4836,-4.86E-06
-85.4836,-4.86E-06
-85.4836,-4.86E-06
-85.4836,-4.86E-06
-85.4836,-4.86E-06
-85.4836,-4.86E-06
-85.4837,-4.86E-06
-85.4837,-4.86E-06
-85.4837,-4.86E-06
-85.4837,-4.86E-06
-85.4837,-4.86E-06
-85.4837,-4.86E-06
-85.4838,-4.86E-06
-85.4838,-4.86E-06
-85.4838,-4.86E-06
-85.4838,-4.86E-06
-85.4838,-4.86E-06
-85.4838,-4.86E-06
-85.4839,-4.86E-06
-85.4839,-4.86E-06
-85.4839,-4.86E-06
-85.4839,-4.86E-06
-85.4839,-4.86E-06
-85.4839,-4.86E-06
-85.484,-4.86E-06
-85.484,-4.86E-06
-85.484,-4.86E-06
-85.484,-4.86E-06
-85.484,-4.86E-06
-85.484,-4.86E-06
-85.484,-4.86E-06
-85.4841,-4.86E-06
-85.4841,-4.86E-06
-85.4841,-4.86E-06
-85.4841,-4.86E-06
-85.4841,-4.86E-06
-85.4841,-4.86E-06
-85.4842,-4.86E-06
-85.4842,-4.86E-06
-85.4842,-4.86E-06
-85.4842,-4.86E-06
-85.4842,-4.86E-06
-85.4842,-4.86E-06
-85.4843,-4.86E-06
-85.4843,-4.86E-06
-85.4843,-4.86E-06
-85.4843,-4.86E-06
-85.4843,-4.86E-06
-85.4843,-4.86E-06
-85.4844,-4.86E-06
-85.4844,-4.86E-06
-85.4844,-4.86E-06
-85.4844,-4.86E-06
-85.4844,-4.86E-06
-85.4844,-4.86E-06
-85.4844,-4.86E-06
-85.4845,-4.86E-06
-85.4845,-4.86E-06
-85.4845,-4.86E-06
-85.4845,-4.86E-06
-85.4845,-4.86E-06
-85.4845,-4.86E-06
-85.4846,-4.86E-06
-85.4846,-4.86E-06
-85.4846,-4.86E-06
-85.4846,-4.86E-06
-85.4846,-4.86E-06
-85.4846,-4.86E-06
-85.4847,-4.85E-06
-85.4847,-4.85E-06
-85.4847,-4.85E-06
-85.4847,-4.85E-06
-85.4847,-4.85E-06
-85.4847,-4.85E-06
-85.4847,-4.85E-06
-85.4848,-4.85E-06
-85.4848,-4.85E-06
-85.4848,-4.85E-06
-85.4848,-4.85E-06
-85.4848,-4.85E-06
-85.4848,-4.85E-06
-85.4849,-4.85E-06
-85.4849,-4.85E-06
-85.4849,-4.85E-06
-85.4849,-4.85E-06
-85.4849,-4.85E-06
-85.4849,-4.85E-06
-85.485,-4.85E-06
-85.485,-4.85E-06
-85.485,-4.85E-06
-85.485,-4.85E-06
-85.485,-4.85E-06
-85.485,-4.85E-06
-85.485,-4.85E-06
-85.4851,-4.85E-06
-85.4851,-4.85E-06
-85.4851,-4.85E-06
-85.4851,-4.85E-06
-85.4851,-4.85E-06
-85.4851,-4.85E-06
-85.4852,-4.85E-06
-85.4852,-4.85E-06
-85.4852,-4.85E-06
-85.4852,-4.85E-06
-85.4852,-4.85E-06
-85.4852,-4.85E-06
-85.4853,-4.85E-06
-85.4853,-4.85E-06
-85.4853,-4.85E-06
-85.4853,-4.85E-06
-85.4853,-4.85E-06
-85.4853,-4.85E-06
-85.4854,-4.85E-06
-85.4854,-4.85E-06
-85.4854,-4.85E-06
-85.4854,-4.85E-06
-85.4854,-4.85E-06
-85.4854,-4.85E-06
-85.4854,-4.85E-06
-85.4855,-4.85E-06
-85.4855,-4.85E-06
-85.4855,-4.85E-06
-85.4855,-4.85E-06
-85.4855,-4.85E-06
-85.4855,-4.85E-06
-85.4856,-4.85E-06
-85.4856,-4.85E-06
-85.4856,-4.85E-06
-85.4856,-4.85E-06
-85.4856,-4.85E-06
-85.4856,-4.85E-06
-85.4857,-4.85E-06
-85.4857,-4.85E-06
-85.4857,-4.85E-06
-85.4857,-4.85E-06
-85.4857,-4.85E-06
-85.4857,-4.85E-06
-85.4857,-4.85E-06
-85.4858,-4.85E-06
-85.4858,-4.85E-06
-85.4858,-4.85E-06
-85.4858,-4.85E-06
-85.4858,-4.85E-06
-85.4858,-4.85E-06
-85.4859,-4.85E-06
-85.4859,-4.85E-06
-85.4859,-4.85E-06
-85.4859,-4.85E-06
-85.4859,-4.85E-06
-85.4859,-4.85E-06
-85.486,-4.85E-06
-85.486,-4.85E-06
-85.486,-4.85E-06
-85.486,-4.85E-06
-85.486,-4.85E-06
-85.486,-4.85E-06
-85.486,-4.85E-06
-85.4861,-4.85E-06
-85.4861,-4.85E-06
-85.4861,-4.85E-06
-85.4861,-4.85E-06
-85.4861,-4.85E-06
-85.4861,-4.85E-06
-85.4862,-4.85E-06
-85.4862,-4.85E-06
-85.4862,-4.85E-06
-85.4862,-4.85E-06
-85.4862,-4.85E-06
-85.4862,-4.85E-06
-85.4863,-4.85E-06
-85.4863,-4.85E-06
-85.4863,-4.85E-06
-85.4863,-4.85E-06
-85.4863,-4.85E-06
-85.4863,-4.85E-06
-85.4863,-4.85E-06
-85.4864,-4.85E-06
-85.4864,-4.85E-06
-85.4864,-4.85E-06
-85.4864,-4.85E-06
-85.4864,-4.85E-06
-85.4864,-4.85E-06
-85.4865,-4.85E-06
-85.4865,-4.85E-06
-85.4865,-4.85E-06
-85.4865,-4.85E-06
-85.4865,-4.85E-06
-85.4865,-4.85E-06
-85.4866,-4.85E-06
-85.4866,-4.85E-06
-85.4866,-4.85E-06
-85.4866,-4.85E-06
-85.4866,-4.85E-06
-85.4866,-4.85E-06
-85.4866,-4.85E-06
-85.4867,-4.85E-06
-85.4867,-4.85E-06
-85.4867,-4.85E-06
-85.4867,-4.85E-06
-85.4867,-4.85E-06
-85.4867,-4.85E-06
-85.4868,-4.85E-06
-85.4868,-4.85E-06
-85.4868,-4.85E-06
-85.4868,-4.85E-06
-85.4868,-4.85E-06
-85.4868,-4.85E-06
-85.4869,-4.85E-06
-85.4869,-4.85E-06
-85.4869,-4.85E-06
-85.4869,-4.85E-06
-85.4869,-4.85E-06
-85.4869,-4.85E-06
-85.4869,-4.85E-06
-85.487,-4.85E-06
-85.487,-4.85E-06
-85.487,-4.85E-06
-85.487,-4.85E-06
-85.487,-4.85E-06
-85.487,-4.85E-06
-85.4871,-4.85E-06
-85.4871,-4.85E-06
-85.4871,-4.85E-06
-85.4871,-4.85E-06
-85.4871,-4.85E-06
-85.4871,-4.85E-06
-85.4872,-4.85E-06
-85.4872,-4.85E-06
-85.4872,-4.85E-06
-85.4872,-4.85E-06
-85.4872,-4.85E-06
-85.4872,-4.85E-06
-85.4872,-4.85E-06
-85.4873,-4.85E-06
-85.4873,-4.85E-06
-85.4873,-4.85E-06
-85.4873,-4.85E-06
-85.4873,-4.85E-06
-85.4873,-4.85E-06
-85.4874,-4.85E-06
-85.4874,-4.85E-06
-85.4874,-4.85E-06
-85.4874,-4.85E-06
-85.4874,-4.85E-06
-85.4874,-4.85E-06
-85.4875,-4.85E-06
-85.4875,-4.85E-06
-85.4875,-4.85E-06
-85.4875,-4.85E-06
-85.4875,-4.85E-06
-85.4875,-4.85E-06
-85.4875,-4.85E-06
-85.4876,-4.85E-06
-85.4876,-4.85E-06
-85.4876,-4.85E-06
-85.4876,-4.85E-06
-85.4876,-4.85E-06
-85.4876,-4.85E-06
-85.4877,-4.85E-06
-85.4877,-4.85E-06
-85.4877,-4.85E-06
-85.4877,-4.85E-06
-85.4877,-4.85E-06
-85.4877,-4.85E-06
-85.4878,-4.85E-06
-85.4878,-4.85E-06
-85.4878,-4.85E-06
-85.4878,-4.85E-06
-85.4878,-4.85E-06
-85.4878,-4.85E-06
-85.4878,-4.85E-06
-85.4879,-4.85E-06
-85.4879,-4.85E-06
-85.4879,-4.85E-06
-85.4879,-4.85E-06
-85.4879,-4.85E-06
-85.4879,-4.85E-06
-85.488,-4.85E-06
-85.488,-4.85E-06
-85.488,-4.85E-06
-85.488,-4.85E-06
-85.488,-4.85E-06
-85.488,-4.85E-06
-85.488,-4.85E-06
-85.4881,-4.85E-06
-85.4881,-4.85E-06
-85.4881,-4.85E-06
-85.4881,-4.85E-06
-85.4881,-4.85E-06
-85.4881,-4.85E-06
-85.4882,-4.85E-06
-85.4882,-4.85E-06
-85.4882,-4.85E-06
-85.4882,-4.85E-06
-85.4882,-4.85E-06
-85.4882,-4.85E-06
-85.4883,-4.85E-06
-85.4883,-4.85E-06
-85.4883,-4.85E-06
-85.4883,-4.85E-06
-85.4883,-4.85E-06
-85.4883,-4.85E-06
-85.4883,-4.85E-06
-85.4884,-4.85E-06
-85.4884,-4.85E-06
-85.4884,-4.85E-06
-85.4884,-4.85E-06
-85.4884,-4.85E-06
-85.4884,-4.85E-06
-85.4885,-4.85E-06
-85.4885,-4.85E-06
-85.4885,-4.85E-06
-85.4885,-4.85E-06
-85.4885,-4.85E-06
-85.4885,-4.85E-06
-85.4886,-4.85E-06
-85.4886,-4.85E-06
-85.4886,-4.85E-06
-85.4886,-4.85E-06
-85.4886,-4.85E-06
-85.4886,-4.85E-06
-85.4886,-4.85E-06
-85.4887,-4.85E-06
-85.4887,-4.85E-06
-85.4887,-4.85E-06
-85.4887,-4.85E-06
-85.4887,-4.85E-06
-85.4887,-4.85E-06
-85.4888,-4.85E-06
-85.4888,-4.85E-06
-85.4888,-4.85E-06
-85.4888,-4.85E-06
-85.4888,-4.85E-06
-85.4888,-4.85E-06
-85.4889,-4.85E-06
-85.4889,-4.84E-06
-85.4889,-4.84E-06
-85.4889,-4.84E-06
-85.4889,-4.84E-06
-85.4889,-4.84E-06
-85.4889,-4.84E-06
-85.489,-4.84E-06
-85.489,-4.84E-06
-85.489,-4.84E-06
-85.489,-4.84E-06
-85.489,-4.84E-06
-85.489,-4.84E-06
-85.4891,-4.84E-06
-85.4891,-4.84E-06
-85.4891,-4.84E-06
-85.4891,-4.84E-06
-85.4891,-4.84E-06
-85.4891,-4.84E-06
-85.4891,-4.84E-06
-85.4892,-4.84E-06
-85.4892,-4.84E-06
-85.4892,-4.84E-06
-85.4892,-4.84E-06
-85.4892,-4.84E-06
-85.4892,-4.84E-06
-85.4893,-4.84E-06
-85.4893,-4.84E-06
-85.4893,-4.84E-06
-85.4893,-4.84E-06
-85.4893,-4.84E-06
-85.4893,-4.84E-06
-85.4894,-4.84E-06
-85.4894,-4.84E-06
-85.4894,-4.84E-06
-85.4894,-4.84E-06
-85.4894,-4.84E-06
-85.4894,-4.84E-06
-85.4894,-4.84E-06
-85.4895,-4.84E-06
-85.4895,-4.84E-06
-85.4895,-4.84E-06
-85.4895,-4.84E-06
-85.4895,-4.84E-06
-85.4895,-4.84E-06
-85.4896,-4.84E-06
-85.4896,-4.84E-06
-85.4896,-4.84E-06
-85.4896,-4.84E-06
-85.4896,-4.84E-06
-85.4896,-4.84E-06
-85.4896,-4.84E-06
-85.4897,-4.84E-06
-85.4897,-4.84E-06
-85.4897,-4.84E-06
-85.4897,-4.84E-06
-85.4897,-4.84E-06
-85.4897,-4.84E-06
-85.4898,-4.84E-06
-85.4898,-4.84E-06
-85.4898,-4.84E-06
-85.4898,-4.84E-06
-85.4898,-4.84E-06
-85.4898,-4.84E-06
-85.4899,-4.84E-06
-85.4899,-4.84E-06
-85.4899,-4.84E-06
-85.4899,-4.84E-06
-85.4899,-4.84E-06
-85.4899,-4.84E-06
-85.4899,-4.84E-06
-85.49,-4.84E-06
-85.49,-4.84E-06
-85.49,-4.84E-06
-85.49,-4.84E-06
-85.49,-4.84E-06
-85.49,-4.84E-06
-85.4901,-4.84E-06
-85.4901,-4.84E-06
-85.4901,-4.84E-06
-85.4901,-4.84E-06
-85.4901,-4.84E-06
-85.4901,-4.84E-06
-85.4901,-4.84E-06
-85.4902,-4.84E-06
-85.4902,-4.84E-06
-85.4902,-4.84E-06
-85.4902,-4.84E-06
-85.4902,-4.84E-06
-85.4902,-4.84E-06
-85.4903,-4.84E-06
-85.4903,-4.84E-06
-85.4903,-4.84E-06
-85.4903,-4.84E-06
-85.4903,-4.84E-06
-85.4903,-4.84E-06
-85.4904,-4.84E-06
-85.4904,-4.84E-06
-85.4904,-4.84E-06
-85.4904,-4.84E-06
-85.4904,-4.84E-06
-85.4904,-4.84E-06
-85.4904,-4.84E-06
-85.4905,-4.84E-06
-85.4905,-4.84E-06
-85.4905,-4.84E-06
-85.4905,-4.84E-06
-85.4905,-4.84E-06
-85.4905,-4.84E-06
-85.4906,-4.84E-06
-85.4906,-4.84E-06
-85.4906,-4.84E-06
-85.4906,-4.84E-06
-85.4906,-4.84E-06
-85.4906,-4.84E-06
-85.4906,-4.84E-06
-85.4907,-4.84E-06
-85.4907,-4.84E-06
-85.4907,-4.84E-06
-85.4907,-4.84E-06
-85.4907,-4.84E-06
-85.4907,-4.84E-06
-85.4908,-4.84E-06
-85.4908,-4.84E-06
-85.4908,-4.84E-06
-85.4908,-4.84E-06
-85.4908,-4.84E-06
-85.4908,-4.84E-06
-85.4909,-4.84E-06
-85.4909,-4.84E-06
-85.4909,-4.84E-06
-85.4909,-4.84E-06
-85.4909,-4.84E-06
-85.4909,-4.84E-06
-85.4909,-4.84E-06
-85.491,-4.84E-06
-85.491,-4.84E-06
-85.491,-4.84E-06
-85.491,-4.84E-06
-85.491,-4.84E-06
-85.491,-4.84E-06
-85.4911,-4.84E-06
-85.4911,-4.84E-06
-85.4911,-4.84E-06
-85.4911,-4.84E-06
-85.4911,-4.84E-06
-85.4911,-4.84E-06
-85.4911,-4.84E-06
-85.4912,-4.84E-06
-85.4912,-4.84E-06
-85.4912,-4.84E-06
-85.4912,-4.84E-06
-85.4912,-4.84E-06
-85.4912,-4.84E-06
-85.4913,-4.84E-06
-85.4913,-4.84E-06
-85.4913,-4.84E-06
-85.4913,-4.84E-06
-85.4913,-4.84E-06
-85.4913,-4.84E-06
-85.4913,-4.84E-06
-85.4914,-4.84E-06
-85.4914,-4.84E-06
-85.4914,-4.84E-06
-85.4914,-4.84E-06
-85.4914,-4.84E-06
-85.4914,-4.84E-06
-85.4915,-4.84E-06
-85.4915,-4.84E-06
-85.4915,-4.84E-06
-85.4915,-4.84E-06
-85.4915,-4.84E-06
-85.4915,-4.84E-06
-85.4916,-4.84E-06
-85.4916,-4.84E-06
-85.4916,-4.84E-06
-85.4916,-4.84E-06
-85.4916,-4.84E-06
-85.4916,-4.84E-06
-85.4916,-4.84E-06
-85.4917,-4.84E-06
-85.4917,-4.84E-06
-85.4917,-4.84E-06
-85.4917,-4.84E-06
-85.4917,-4.84E-06
-85.4917,-4.84E-06
-85.4918,-4.84E-06
-85.4918,-4.84E-06
-85.4918,-4.84E-06
-85.4918,-4.84E-06
-85.4918,-4.84E-06
-85.4918,-4.84E-06
-85.4918,-4.84E-06
-85.4919,-4.84E-06
-85.4919,-4.84E-06
-85.4919,-4.84E-06
-85.4919,-4.84E-06
-85.4919,-4.84E-06
-85.4919,-4.84E-06
-85.492,-4.84E-06
-85.492,-4.84E-06
-85.492,-4.84E-06
-85.492,-4.84E-06
-85.492,-4.84E-06
-85.492,-4.84E-06
-85.492,-4.84E-06
-85.4921,-4.84E-06
-85.4921,-4.84E-06
-85.4921,-4.84E-06
-85.4921,-4.84E-06
-85.4921,-4.84E-06
-85.4921,-4.84E-06
-85.4922,-4.84E-06
-85.4922,-4.84E-06
-85.4922,-4.84E-06
-85.4922,-4.84E-06
-85.4922,-4.84E-06
-85.4922,-4.84E-06
-85.4923,-4.84E-06
-85.4923,-4.84E-06
-85.4923,-4.84E-06
-85.4923,-4.84E-06
-85.4923,-4.84E-06
-85.4923,-4.84E-06
-85.4923,-4.84E-06
-85.4924,-4.84E-06
-85.4924,-4.84E-06
-85.4924,-4.84E-06
-85.4924,-4.84E-06
-85.4924,-4.84E-06
-85.4924,-4.84E-06
-85.4925,-4.84E-06
-85.4925,-4.84E-06
-85.4925,-4.84E-06
-85.4925,-4.84E-06
-85.4925,-4.84E-06
-85.4925,-4.84E-06
-85.4925,-4.84E-06
-85.4926,-4.84E-06
-85.4926,-4.84E-06
-85.4926,-4.84E-06
-85.4926,-4.84E-06
-85.4926,-4.84E-06
-85.4926,-4.84E-06
-85.4927,-4.84E-06
-85.4927,-4.84E-06
-85.4927,-4.84E-06
-85.4927,-4.84E-06
-85.4927,-4.84E-06
-85.4927,-4.84E-06
-85.4927,-4.84E-06
-85.4928,-4.84E-06
-85.4928,-4.84E-06
-85.4928,-4.84E-06
-85.4928,-4.84E-06
-85.4928,-4.84E-06
