membrane | V (mV),sodium_current | i_Na (uA_per_mm2)
-84.2213,-0.00403447
-84.2213,-0.00403447
-84.2213,-0.00403447
-84.2213,-0.00403447
-84.2214,-0.00403447
-84.2214,-0.00403447
-84.2214,-0.00403447
-84.2214,-0.00403447
-84.2214,-0.00403447
-84.2214,-0.00403447
-84.2214,-0.00403447
-84.2215,-0.00403447
-84.2215,-0.00403447
-84.2215,-0.00403447
-84.2215,-0.00403448
-84.2215,-0.00403448
-84.2215,-0.00403448
-84.2215,-0.00403448
-84.2216,-0.00403448
-84.2216,-0.00403448
-84.2216,-0.00403448
-84.2216,-0.00403448
-84.2216,-0.00403448
-84.2216,-0.00403448
-84.2217,-0.00403448
-84.2217,-0.00403448
-84.2217,-0.00403448
-84.2217,-0.00403448
-84.2217,-0.00403448
-84.2217,-0.00403448
-84.2217,-0.00403448
-84.2218,-0.00403448
-84.2218,-0.00403448
-84.2218,-0.00403448
-84.2218,-0.00403448
-84.2218,-0.00403448
-84.2218,-0.00403448
-84.2218,-0.00403448
-84.2219,-0.00403448
-84.2219,-0.00403449
-84.2219,-0.00403449
-84.2219,-0.00403449
-84.2219,-0.00403449
-84.2219,-0.00403449
-84.2219,-0.00403449
-84.222,-0.00403449
-84.222,-0.00403449
-84.222,-0.00403449
-84.222,-0.00403449
-84.222,-0.00403449
-84.222,-0.00403449
-84.222,-0.00403449
-84.2221,-0.00403449
-84.2221,-0.00403449
-84.2221,-0.00403449
-84.2221,-0.00403449
-84.2221,-0.00403449
-84.2221,-0.00403449
-84.2221,-0.00403449
-84.2222,-0.00403449
-84.2222,-0.00403449
-84.2222,-0.00403449
-84.2222,-0.00403449
-84.2222,-0.00403449
-84.2222,-0.00403449
-84.2223,-0.0040345
-84.2223,-0.0040345
-84.2223,-0.0040345
-84.2223,-0.0040345
-84.2223,-0.0040345
-84.2223,-0.0040345
-84.2223,-0.0040345
-84.2224,-0.0040345
-84.2224,-0.0040345
-84.2224,-0.0040345
-84.2224,-0.0040345
-84.2224,-0.0040345
-84.2224,-0.0040345
-84.2224,-0.0040345
-84.2225,-0.0040345
-84.2225,-0.0040345
-84.2225,-0.0040345
-84.2225,-0.0040345
-84.2225,-0.0040345
-84.2225,-0.0040345
-84.2225,-0.0040345
-84.2226,-0.0040345
-84.2226,-0.0040345
-84.2226,-0.0040345
-84.2226,-0.0040345
-84.2226,-0.00403451
-84.2226,-0.00403451
-84.2226,-0.00403451
-84.2227,-0.00403451
-84.2227,-0.00403451
-84.2227,-0.00403451
-84.2227,-0.00403451
-84.2227,-0.00403451
-84.2227,-0.00403451
-84.2227,-0.00403451
-84.2228,-0.00403451
-84.2228,-0.00403451
-84.2228,-0.00403451
-84.2228,-0.00403451
-84.2228,-0.00403451
-84.2228,-0.00403451
-84.2228,-0.00403451
-84.2229,-0.00403451
-84.2229,-0.00403451
-84.2229,-0.00403451
-84.2229,-0.00403451
-84.2229,-0.00403451
-84.2229,-0.00403451
-84.2229,-0.00403451
-84.223,-0.00403451
-84.223,-0.00403452
-84.223,-0.00403452
-84.223,-0.00403452
-84.223,-0.00403452
-84.223,-0.00403452
-84.2231,-0.00403452
-84.2231,-0.00403452
-84.2231,-0.00403452
-84.2231,-0.00403452
-84.2231,-0.00403452
-84.2231,-0.00403452
-84.2231,-0.00403452
-84.2232,-0.00403452
-84.2232,-0.00403452
-84.2232,-0.00403452
-84.2232,-0.00403452
-84.2232,-0.00403452
-84.2232,-0.00403452
-84.2232,-0.00403452
-84.2233,-0.00403452
-84.2233,-0.00403452
-84.2233,-0.00403452
-84.2233,-0.00403452
-84.2233,-0.00403452
-84.2233,-0.00403452
-84.2233,-0.00403452
-84.2234,-0.00403453
-84.2234,-0.00403453
-84.2234,-0.00403453
-84.2234,-0.00403453
-84.2234,-0.00403453
-84.2234,-0.00403453
-84.2234,-0.00403453
-84.2235,-0.00403453
-84.2235,-0.00403453
-84.2235,-0.00403453
-84.2235,-0.00403453
-84.2235,-0.00403453
-84.2235,-0.00403453
-84.2235,-0.00403453
-84.2236,-0.00403453
-84.2236,-0.00403453
-84.2236,-0.00403453
-84.2236,-0.00403453
-84.2236,-0.00403453
-84.2236,-0.00403453
-84.2236,-0.00403453
-84.2237,-0.00403453
-84.2237,-0.00403453
-84.2237,-0.00403453
-84.2237,-0.00403453
-84.2237,-0.00403454
-84.2237,-0.00403454
-84.2237,-0.00403454
-84.2238,-0.00403454
-84.2238,-0.00403454
-84.2238,-0.00403454
-84.2238,-0.00403454
-84.2238,-0.00403454
-84.2238,-0.00403454
-84.2239,-0.00403454
-84.2239,-0.00403454
-84.2239,-0.00403454
-84.2239,-0.00403454
-84.2239,-0.00403454
-84.2239,-0.00403454
-84.2239,-0.00403454
-84.224,-0.00403454
-84.224,-0.00403454
-84.224,-0.00403454
-84.224,-0.00403454
-84.224,-0.00403454
-84.224,-0.00403454
-84.224,-0.00403454
-84.2241,-0.00403454
-84.2241,-0.00403454
-84.2241,-0.00403454
-84.2241,-0.00403455
-84.2241,-0.00403455
-84.2241,-0.00403455
-84.2241,-0.00403455
-84.2242,-0.00403455
-84.2242,-0.00403455
-84.2242,-0.00403455
-84.2242,-0.00403455
-84.2242,-0.00403455
-84.2242,-0.00403455
-84.2242,-0.00403455
-84.2243,-0.00403455
-84.2243,-0.00403455
-84.2243,-0.00403455
-84.2243,-0.00403455
-84.2243,-0.00403455
-84.2243,-0.00403455
-84.2243,-0.00403455
-84.2244,-0.00403455
-84.2244,-0.00403455
-84.2244,-0.00403455
-84.2244,-0.00403455
-84.2244,-0.00403455
-84.2244,-0.00403455
-84.2244,-0.00403455
-84.2245,-0.00403456
-84.2245,-0.00403456
-84.2245,-0.00403456
-84.2245,-0.00403456
-84.2245,-0.00403456
-84.2245,-0.00403456
-84.2245,-0.00403456
-84.2246,-0.00403456
-84.2246,-0.00403456
-84.2246,-0.00403456
-84.2246,-0.00403456
-84.2246,-0.00403456
-84.2246,-0.00403456
-84.2246,-0.00403456
-84.2247,-0.00403456
-84.2247,-0.00403456
-84.2247,-0.00403456
-84.2247,-0.00403456
-84.2247,-0.00403456
-84.2247,-0.00403456
-84.2247,-0.00403456
-84.2248,-0.00403456
-84.2248,-0.00403456
-84.2248,-0.00403456
-84.2248,-0.00403456
-84.2248,-0.00403456
-84.2248,-0.00403457
-84.2249,-0.00403457
-84.2249,-0.00403457
-84.2249,-0.00403457
-84.2249,-0.00403457
-84.2249,-0.00403457
-84.2249,-0.00403457
-84.2249,-0.00403457
-84.225,-0.00403457
-84.225,-0.00403457
-84.225,-0.00403457
-84.225,-0.00403457
-84.225,-0.00403457
-84.225,-0.00403457
-84.225,-0.00403457
-84.2251,-0.00403457
-84.2251,-0.00403457
-84.2251,-0.00403457
-84.2251,-0.00403457
-84.2251,-0.00403457
-84.2251,-0.00403457
-84.2251,-0.00403457
-84.2252,-0.00403457
-84.2252,-0.00403457
-84.2252,-0.00403457
-84.2252,-0.00403458
-84.2252,-0.00403458
-84.2252,-0.00403458
-84.2252,-0.00403458
-84.2253,-0.00403458
-84.2253,-0.00403458
-84.2253,-0.00403458
-84.2253,-0.00403458
-84.2253,-0.00403458
-84.2253,-0.00403458
-84.2253,-0.00403458
-84.2254,-0.00403458
-84.2254,-0.00403458
-84.2254,-0.00403458
-84.2254,-0.00403458
-84.2254,-0.00403458
-84.2254,-0.00403458
-84.2254,-0.00403458
-84.2255,-0.00403458
-84.2255,-0.00403458
-84.2255,-0.00403458
-84.2255,-0.00403458
-84.2255,-0.00403458
-84.2255,-0.00403458
-84.2255,-0.00403458
-84.2256,-0.00403458
-84.2256,-0.00403459
-84.2256,-0.00403459
-84.2256,-0.00403459
-84.2256,-0.00403459
-84.2256,-0.00403459
-84.2256,-0.00403459
-84.2257,-0.00403459
-84.2257,-0.00403459
-84.2257,-0.00403459
-84.2257,-0.00403459
-84.2257,-0.00403459
-84.2257,-0.00403459
-84.2257,-0.00403459
-84.2258,-0.00403459
-84.2258,-0.00403459
-84.2258,-0.00403459
-84.2258,-0.00403459
-84.2258,-0.00403459
-84.2258,-0.00403459
-84.2258,-0.00403459
-84.2259,-0.00403459
-84.2259,-0.00403459
-84.2259,-0.00403459
-84.2259,-0.00403459
-84.2259,-0.00403459
-84.2259,-0.0040346
-84.2259,-0.0040346
-84.226,-0.0040346
-84.226,-0.0040346
-84.226,-0.0040346
-84.226,-0.0040346
-84.226,-0.0040346
-84.226,-0.0040346
-84.226,-0.0040346
-84.2261,-0.0040346
-84.2261,-0.0040346
-84.2261,-0.0040346
-84.2261,-0.0040346
-84.2261,-0.0040346
-84.2261,-0.0040346
-84.2262,-0.0040346
-84.2262,-0.0040346
-84.2262,-0.0040346
-84.2262,-0.0040346
-84.2262,-0.0040346
-84.2262,-0.0040346
-84.2262,-0.0040346
-84.2263,-0.0040346
-84.2263,-0.0040346
-84.2263,-0.0040346
-84.2263,-0.0040346
-84.2263,-0.00403461
-84.2263,-0.00403461
-84.2263,-0.00403461
-84.2264,-0.00403461
-84.2264,-0.00403461
-84.2264,-0.00403461
-84.2264,-0.00403461
-84.2264,-0.00403461
-84.2264,-0.00403461
-84.2264,-0.00403461
-84.2265,-0.00403461
-84.2265,-0.00403461
-84.2265,-0.00403461
-84.2265,-0.00403461
-84.2265,-0.00403461
-84.2265,-0.00403461
-84.2265,-0.00403461
-84.2266,-0.00403461
-84.2266,-0.00403461
-84.2266,-0.00403461
-84.2266,-0.00403461
-84.2266,-0.00403461
-84.2266,-0.00403461
-84.2266,-0.00403461
-84.2267,-0.00403461
-84.2267,-0.00403462
-84.2267,-0.00403462
-84.2267,-0.00403462
-84.2267,-0.00403462
-84.2267,-0.00403462
-84.2267,-0.00403462
-84.2268,-0.00403462
-84.2268,-0.00403462
-84.2268,-0.00403462
-84.2268,-0.00403462
-84.2268,-0.00403462
-84.2268,-0.00403462
-84.2268,-0.00403462
-84.2269,-0.00403462
-84.2269,-0.00403462
-84.2269,-0.00403462
-84.2269,-0.00403462
-84.2269,-0.00403462
-84.2269,-0.00403462
-84.2269,-0.00403462
-84.227,-0.00403462
-84.227,-0.00403462
-84.227,-0.00403462
-84.227,-0.00403462
-84.227,-0.00403462
-84.227,-0.00403462
-84.227,-0.00403463
-84.2271,-0.00403463
-84.2271,-0.00403463
-84.2271,-0.00403463
-84.2271,-0.00403463
-84.2271,-0.00403463
-84.2271,-0.00403463
-84.2271,-0.00403463
-84.2272,-0.00403463
-84.2272,-0.00403463
-84.2272,-0.00403463
-84.2272,-0.00403463
-84.2272,-0.00403463
-84.2272,-0.00403463
-84.2272,-0.00403463
-84.2273,-0.00403463
-84.2273,-0.00403463
-84.2273,-0.00403463
-84.2273,-0.00403463
-84.2273,-0.00403463
-84.2273,-0.00403463
-84.2273,-0.00403463
-84.2274,-0.00403463
-84.2274,-0.00403463
-84.2274,-0.00403463
-84.2274,-0.00403463
-84.2274,-0.00403464
-84.2274,-0.00403464
-84.2274,-0.00403464
-84.2275,-0.00403464
-84.2275,-0.00403464
-84.2275,-0.00403464
-84.2275,-0.00403464
-84.2275,-0.00403464
-84.2275,-0.00403464
-84.2275,-0.00403464
-84.2276,-0.00403464
-84.2276,-0.00403464
-84.2276,-0.00403464
-84.2276,-0.00403464
-84.2276,-0.00403464
-84.2276,-0.00403464
-84.2276,-0.00403464
-84.2277,-0.00403464
-84.2277,-0.00403464
-84.2277,-0.00403464
-84.2277,-0.00403464
-84.2277,-0.00403464
-84.2277,-0.00403464
-84.2277,-0.00403464
-84.2278,-0.00403464
-84.2278,-0.00403465
-84.2278,-0.00403465
-84.2278,-0.00403465
-84.2278,-0.00403465
-84.2278,-0.00403465
-84.2278,-0.00403465
-84.2279,-0.00403465
-84.2279,-0.00403465
-84.2279,-0.00403465
-84.2279,-0.00403465
-84.2279,-0.00403465
-84.2279,-0.00403465
-84.2279,-0.00403465
-84.228,-0.00403465
-84.228,-0.00403465
-84.228,-0.00403465
-84.228,-0.00403465
-84.228,-0.00403465
-84.228,-0.00403465
-84.228,-0.00403465
-84.2281,-0.00403465
-84.2281,-0.00403465
-84.2281,-0.00403465
-84.2281,-0.00403465
-84.2281,-0.00403465
-84.2281,-0.00403465
-84.2281,-0.00403466
-84.2282,-0.00403466
-84.2282,-0.00403466
-84.2282,-0.00403466
-84.2282,-0.00403466
-84.2282,-0.00403466
-84.2282,-0.00403466
-84.2282,-0.00403466
-84.2283,-0.00403466
-84.2283,-0.00403466
-84.2283,-0.00403466
-84.2283,-0.00403466
-84.2283,-0.00403466
-84.2283,-0.00403466
-84.2284,-0.00403466
-84.2284,-0.00403466
-84.2284,-0.00403466
-84.2284,-0.00403466
-84.2284,-0.00403466
-84.2284,-0.00403466
-84.2284,-0.00403466
-84.2285,-0.00403466
-84.2285,-0.00403466
-84.2285,-0.00403466
-84.2285,-0.00403466
-84.2285,-0.00403466
-84.2285,-0.00403467
-84.2285,-0.00403467
-84.2286,-0.00403467
-84.2286,-0.00403467
-84.2286,-0.00403467
-84.2286,-0.00403467
-84.2286,-0.00403467
-84.2286,-0.00403467
-84.2286,-0.00403467
-84.2287,-0.00403467
-84.2287,-0.00403467
-84.2287,-0.00403467
-84.2287,-0.00403467
-84.2287,-0.00403467
-84.2287,-0.00403467
-84.2287,-0.00403467
-84.2288,-0.00403467
-84.2288,-0.00403467
-84.2288,-0.00403467
-84.2288,-0.00403467
-84.2288,-0.00403467
-84.2288,-0.00403467
-84.2288,-0.00403467
-84.2289,-0.00403467
-84.2289,-0.00403467
-84.2289,-0.00403467
-84.2289,-0.00403468
-84.2289,-0.00403468
-84.2289,-0.00403468
-84.2289,-0.00403468
-84.229,-0.00403468
-84.229,-0.00403468
-84.229,-0.00403468
-84.229,-0.00403468
-84.229,-0.00403468
-84.229,-0.00403468
-84.229,-0.00403468
-84.2291,-0.00403468
-84.2291,-0.00403468
-84.2291,-0.00403468
-84.2291,-0.00403468
-84.2291,-0.00403468
-84.2291,-0.00403468
-84.2291,-0.00403468
-84.2292,-0.00403468
-84.2292,-0.00403468
-84.2292,-0.00403468
-84.2292,-0.00403468
-84.2292,-0.00403468
-84.2292,-0.00403468
-84.2292,-0.00403468
-84.2293,-0.00403468
-84.2293,-0.00403469
-84.2293,-0.00403469
-84.2293,-0.00403469
-84.2293,-0.00403469
-84.2293,-0.00403469
-84.2293,-0.00403469
-84.2294,-0.00403469
-84.2294,-0.00403469
-84.2294,-0.00403469
-84.2294,-0.00403469
-84.2294,-0.00403469
-84.2294,-0.00403469
-84.2294,-0.00403469
-84.2295,-0.00403469
-84.2295,-0.00403469
-84.2295,-0.00403469
-84.2295,-0.00403469
-84.2295,-0.00403469
-84.2295,-0.00403469
-84.2295,-0.00403469
-84.2296,-0.00403469
-84.2296,-0.00403469
-84.2296,-0.00403469
-84.2296,-0.00403469
-84.2296,-0.00403469
-84.2296,-0.0040347
-84.2296,-0.0040347
-84.2297,-0.0040347
-84.2297,-0.0040347
-84.2297,-0.0040347
-84.2297,-0.0040347
-84.2297,-0.0040347
-84.2297,-0.0040347
-84.2297,-0.0040347
-84.2298,-0.0040347
-84.2298,-0.0040347
-84.2298,-0.0040347
-84.2298,-0.0040347
-84.2298,-0.0040347
-84.2298,-0.0040347
-84.2298,-0.0040347
-84.2299,-0.0040347
-84.2299,-0.0040347
-84.2299,-0.0040347
-84.2299,-0.0040347
-84.2299,-0.0040347
-84.2299,-0.0040347
-84.2299,-0.0040347
-84.23,-0.0040347
-84.23,-0.0040347
-84.23,-0.0040347
-84.23,-0.00403471
-84.23,-0.00403471
-84.23,-0.00403471
-84.23,-0.00403471
-84.2301,-0.00403471
-84.2301,-0.00403471
-84.2301,-0.00403471
-84.2301,-0.00403471
-84.2301,-0.00403471
-84.2301,-0.00403471
-84.2301,-0.00403471
-84.2302,-0.00403471
-84.2302,-0.00403471
-84.2302,-0.00403471
-84.2302,-0.00403471
-84.2302,-0.00403471
-84.2302,-0.00403471
-84.2302,-0.00403471
-84.2303,-0.00403471
-84.2303,-0.00403471
-84.2303,-0.00403471
-84.2303,-0.00403471
-84.2303,-0.00403471
-84.2303,-0.00403471
-84.2303,-0.00403471
-84.2304,-0.00403471
-84.2304,-0.00403472
-84.2304,-0.00403472
-84.2304,-0.00403472
-84.2304,-0.00403472
-84.2304,-0.00403472
-84.2304,-0.00403472
-84.2305,-0.00403472
-84.2305,-0.00403472
-84.2305,-0.00403472
-84.2305,-0.00403472
-84.2305,-0.00403472
-84.2305,-0.00403472
-84.2305,-0.00403472
-84.2306,-0.00403472
-84.2306,-0.00403472
-84.2306,-0.00403472
-84.2306,-0.00403472
-84.2306,-0.00403472
-84.2306,-0.00403472
-84.2306,-0.00403472
-84.2307,-0.00403472
-84.2307,-0.00403472
-84.2307,-0.00403472
-84.2307,-0.00403472
-84.2307,-0.00403472
-84.2307,-0.00403472
-84.2307,-0.00403473
-84.2308,-0.00403473
-84.2308,-0.00403473
-84.2308,-0.00403473
-84.2308,-0.00403473
-84.2308,-0.00403473
-84.2308,-0.00403473
-84.2308,-0.00403473
-84.2309,-0.00403473
-84.2309,-0.00403473
-84.2309,-0.00403473
-84.2309,-0.00403473
-84.2309,-0.00403473
-84.2309,-0.00403473
-84.2309,-0.00403473
-84.2309,-0.00403473
-84.231,-0.00403473
-84.231,-0.00403473
-84.231,-0.00403473
-84.231,-0.00403473
-84.231,-0.00403473
-84.231,-0.00403473
-84.231,-0.00403473
-84.2311,-0.00403473
-84.2311,-0.00403473
-84.2311,-0.00403473
-84.2311,-0.00403474
-84.2311,-0.00403474
-84.2311,-0.00403474
-84.2311,-0.00403474
-84.2312,-0.00403474
-84.2312,-0.00403474
-84.2312,-0.00403474
-84.2312,-0.00403474
-84.2312,-0.00403474
-84.2312,-0.00403474
-84.2312,-0.00403474
-84.2313,-0.00403474
-84.2313,-0.00403474
-84.2313,-0.00403474
-84.2313,-0.00403474
-84.2313,-0.00403474
-84.2313,-0.00403474
-84.2313,-0.00403474
-84.2314,-0.00403474
-84.2314,-0.00403474
-84.2314,-0.00403474
-84.2314,-0.00403474
-84.2314,-0.00403474
-84.2314,-0.00403474
-84.2314,-0.00403474
-84.2315,-0.00403474
-84.2315,-0.00403475
-84.2315,-0.00403475
-84.2315,-0.00403475
-84.2315,-0.00403475
-84.2315,-0.00403475
-84.2315,-0.00403475
-84.2316,-0.00403475
-84.2316,-0.00403475
-84.2316,-0.00403475
-84.2316,-0.00403475
-84.2316,-0.00403475
-84.2316,-0.00403475
-84.2316,-0.00403475
-84.2317,-0.00403475
-84.2317,-0.00403475
-84.2317,-0.00403475
-84.2317,-0.00403475
-84.2317,-0.00403475
-84.2317,-0.00403475
-84.2317,-0.00403475
-84.2318,-0.00403475
-84.2318,-0.00403475
-84.2318,-0.00403475
-84.2318,-0.00403475
-84.2318,-0.00403475
-84.2318,-0.00403475
-84.2318,-0.00403476
-84.2319,-0.00403476
-84.2319,-0.00403476
-84.2319,-0.00403476
-84.2319,-0.00403476
-84.2319,-0.00403476
-84.2319,-0.00403476
-84.2319,-0.00403476
-84.232,-0.00403476
-84.232,-0.00403476
-84.232,-0.00403476
-84.232,-0.00403476
-84.232,-0.00403476
-84.232,-0.00403476
-84.232,-0.00403476
-84.2321,-0.00403476
-84.2321,-0.00403476
-84.2321,-0.00403476
-84.2321,-0.00403476
-84.2321,-0.00403476
-84.2321,-0.00403476
-84.2321,-0.00403476
-84.2322,-0.00403476
-84.2322,-0.00403476
-84.2322,-0.00403476
-84.2322,-0.00403476
-84.2322,-0.00403477
-84.2322,-0.00403477
-84.2322,-0.00403477
-84.2323,-0.00403477
-84.2323,-0.00403477
-84.2323,-0.00403477
-84.2323,-0.00403477
-84.2323,-0.00403477
-84.2323,-0.00403477
-84.2323,-0.00403477
-84.2324,-0.00403477
-84.2324,-0.00403477
-84.2324,-0.00403477
-84.2324,-0.00403477
-84.2324,-0.00403477
-84.2324,-0.00403477
-84.2324,-0.00403477
-84.2325,-0.00403477
-84.2325,-0.00403477
-84.2325,-0.00403477
-84.2325,-0.00403477
-84.2325,-0.00403477
-84.2325,-0.00403477
-84.2325,-0.00403477
-84.2326,-0.00403477
-84.2326,-0.00403477
-84.2326,-0.00403478
-84.2326,-0.00403478
-84.2326,-0.00403478
-84.2326,-0.00403478
-84.2326,-0.00403478
-84.2327,-0.00403478
-84.2327,-0.00403478
-84.2327,-0.00403478
-84.2327,-0.00403478
-84.2327,-0.00403478
-84.2327,-0.00403478
-84.2327,-0.00403478
-84.2328,-0.00403478
-84.2328,-0.00403478
-84.2328,-0.00403478
-84.2328,-0.00403478
-84.2328,-0.00403478
-84.2328,-0.00403478
-84.2328,-0.00403478
-84.2329,-0.00403478
-84.2329,-0.00403478
-84.2329,-0.00403478
-84.2329,-0.00403478
-84.2329,-0.00403478
-84.2329,-0.00403478
-84.2329,-0.00403478
-84.233,-0.00403479
-84.233,-0.00403479
-84.233,-0.00403479
-84.233,-0.00403479
-84.233,-0.00403479
-84.233,-0.00403479
-84.233,-0.00403479
-84.2331,-0.00403479
-84.2331,-0.00403479
-84.2331,-0.00403479
-84.2331,-0.00403479
-84.2331,-0.00403479
-84.2331,-0.00403479
-84.2331,-0.00403479
-84.2331,-0.00403479
-84.2332,-0.00403479
-84.2332,-0.00403479
-84.2332,-0.00403479
-84.2332,-0.00403479
-84.2332,-0.00403479
-84.2332,-0.00403479
-84.2332,-0.00403479
-84.2333,-0.00403479
-84.2333,-0.00403479
-84.2333,-0.00403479
-84.2333,-0.00403479
-84.2333,-0.0040348
-84.2333,-0.0040348
-84.2333,-0.0040348
-84.2334,-0.0040348
-84.2334,-0.0040348
-84.2334,-0.0040348
-84.2334,-0.0040348
-84.2334,-0.0040348
-84.2334,-0.0040348
-84.2334,-0.0040348
-84.2335,-0.0040348
-84.2335,-0.0040348
-84.2335,-0.0040348
-84.2335,-0.0040348
-84.2335,-0.0040348
-84.2335,-0.0040348
-84.2335,-0.0040348
-84.2336,-0.0040348
-84.2336,-0.0040348
-84.2336,-0.0040348
-84.2336,-0.0040348
-84.2336,-0.0040348
-84.2336,-0.0040348
-84.2336,-0.0040348
-84.2337,-0.0040348
-84.2337,-0.0040348
-84.2337,-0.00403481
-84.2337,-0.00403481
-84.2337,-0.00403481
-84.2337,-0.00403481
-84.2337,-0.00403481
-84.2338,-0.00403481
-84.2338,-0.00403481
-84.2338,-0.00403481
-84.2338,-0.00403481
-84.2338,-0.00403481
-84.2338,-0.00403481
-84.2338,-0.00403481
-84.2339,-0.00403481
-84.2339,-0.00403481
-84.2339,-0.00403481
-84.2339,-0.00403481
-84.2339,-0.00403481
-84.2339,-0.00403481
-84.2339,-0.00403481
-84.234,-0.00403481
-84.234,-0.00403481
-84.234,-0.00403481
-84.234,-0.00403481
-84.234,-0.00403481
-84.234,-0.00403481
-84.234,-0.00403481
-84.2341,-0.00403482
-84.2341,-0.00403482
-84.2341,-0.00403482
-84.2341,-0.00403482
-84.2341,-0.00403482
-84.2341,-0.00403482
-84.2341,-0.00403482
-84.2342,-0.00403482
-84.2342,-0.00403482
-84.2342,-0.00403482
-84.2342,-0.00403482
-84.2342,-0.00403482
-84.2342,-0.00403482
-84.2342,-0.00403482
-84.2343,-0.00403482
-84.2343,-0.00403482
-84.2343,-0.00403482
-84.2343,-0.00403482
-84.2343,-0.00403482
-84.2343,-0.00403482
-84.2343,-0.00403482
-84.2343,-0.00403482
-84.2344,-0.00403482
-84.2344,-0.00403482
-84.2344,-0.00403482
-84.2344,-0.00403482
-84.2344,-0.00403483
-84.2344,-0.00403483
-84.2344,-0.00403483
-84.2345,-0.00403483
-84.2345,-0.00403483
-84.2345,-0.00403483
-84.2345,-0.00403483
-84.2345,-0.00403483
-84.2345,-0.00403483
-84.2345,-0.00403483
-84.2346,-0.00403483
-84.2346,-0.00403483
-84.2346,-0.00403483
-84.2346,-0.00403483
-84.2346,-0.00403483
-84.2346,-0.00403483
-84.2346,-0.00403483
-84.2347,-0.00403483
-84.2347,-0.00403483
-84.2347,-0.00403483
-84.2347,-0.00403483
-84.2347,-0.00403483
-84.2347,-0.00403483
-84.2347,-0.00403483
-84.2348,-0.00403483
-84.2348,-0.00403483
-84.2348,-0.00403483
-84.2348,-0.00403484
-84.2348,-0.00403484
-84.2348,-0.00403484
-84.2348,-0.00403484
-84.2349,-0.00403484
-84.2349,-0.00403484
-84.2349,-0.00403484
-84.2349,-0.00403484
-84.2349,-0.00403484
-84.2349,-0.00403484
-84.2349,-0.00403484
-84.235,-0.00403484
-84.235,-0.00403484
-84.235,-0.00403484
-84.235,-0.00403484
-84.235,-0.00403484
-84.235,-0.00403484
-84.235,-0.00403484
-84.2351,-0.00403484
-84.2351,-0.00403484
-84.2351,-0.00403484
-84.2351,-0.00403484
-84.2351,-0.00403484
-84.2351,-0.00403484
-84.2351,-0.00403484
-84.2352,-0.00403484
-84.2352,-0.00403485
-84.2352,-0.00403485
-84.2352,-0.00403485
-84.2352,-0.00403485
-84.2352,-0.00403485
-84.2352,-0.00403485
-84.2353,-0.00403485
-84.2353,-0.00403485
-84.2353,-0.00403485
-84.2353,-0.00403485
-84.2353,-0.00403485
-84.2353,-0.00403485
-84.2353,-0.00403485
-84.2353,-0.00403485
-84.2354,-0.00403485
-84.2354,-0.00403485
-84.2354,-0.00403485
-84.2354,-0.00403485
-84.2354,-0.00403485
-84.2354,-0.00403485
-84.2354,-0.00403485
-84.2355,-0.00403485
-84.2355,-0.00403485
-84.2355,-0.00403485
-84.2355,-0.00403485
-84.2355,-0.00403485
-84.2355,-0.00403486
-84.2355,-0.00403486
-84.2356,-0.00403486
-84.2356,-0.00403486
-84.2356,-0.00403486
-84.2356,-0.00403486
-84.2356,-0.00403486
-84.2356,-0.00403486
-84.2356,-0.00403486
-84.2357,-0.00403486
-84.2357,-0.00403486
-84.2357,-0.00403486
-84.2357,-0.00403486
-84.2357,-0.00403486
-84.2357,-0.00403486
-84.2357,-0.00403486
-84.2358,-0.00403486
-84.2358,-0.00403486
-84.2358,-0.00403486
-84.2358,-0.00403486
-84.2358,-0.00403486
-84.2358,-0.00403486
-84.2358,-0.00403486
-84.2359,-0.00403486
-84.2359,-0.00403486
-84.2359,-0.00403486
-84.2359,-0.00403487
-84.2359,-0.00403487
-84.2359,-0.00403487
-84.2359,-0.00403487
-84.236,-0.00403487
-84.236,-0.00403487
-84.236,-0.00403487
-84.236,-0.00403487
-84.236,-0.00403487
-84.236,-0.00403487
-84.236,-0.00403487
-84.2361,-0.00403487
-84.2361,-0.00403487
-84.2361,-0.00403487
-84.2361,-0.00403487
-84.2361,-0.00403487
-84.2361,-0.00403487
-84.2361,-0.00403487
-84.2361,-0.00403487
-84.2362,-0.00403487
-84.2362,-0.00403487
-84.2362,-0.00403487
-84.2362,-0.00403487
-84.2362,-0.00403487
-84.2362,-0.00403487
-84.2362,-0.00403487
-84.2363,-0.00403487
-84.2363,-0.00403488
-84.2363,-0.00403488
-84.2363,-0.00403488
-84.2363,-0.00403488
-84.2363,-0.00403488
-84.2363,-0.00403488
-84.2364,-0.00403488
-84.2364,-0.00403488
-84.2364,-0.00403488
-84.2364,-0.00403488
-84.2364,-0.00403488
-84.2364,-0.00403488
-84.2364,-0.00403488
-84.2365,-0.00403488
-84.2365,-0.00403488
-84.2365,-0.00403488
-84.2365,-0.00403488
-84.2365,-0.00403488
-84.2365,-0.00403488
-84.2365,-0.00403488
-84.2366,-0.00403488
-84.2366,-0.00403488
-84.2366,-0.00403488
-84.2366,-0.00403488
-84.2366,-0.00403488
-84.2366,-0.00403488
-84.2366,-0.00403489
-84.2367,-0.00403489
-84.2367,-0.00403489
-84.2367,-0.00403489
-84.2367,-0.00403489
-84.2367,-0.00403489
-84.2367,-0.00403489
-84.2367,-0.00403489
-84.2368,-0.00403489
-84.2368,-0.00403489
